735780,2014,6,30,0,,,0,0,0,0,0,0,NA,NA
735781,2014,7,1,0,,,0,0,0,0,NA,0,0,NA
735782,2014,7,2,0,,,0,0,0,0,NA,0,0,NA
735783,2014,7,3,1,,,0,0,0,0,NA,0,1.18536,NA
735784,2014,7,4,0,,,0,0,0,0,NA,0,0,NA
735785,2014,7,5,0,,,0,0,0,0,NA,0,0,NA
735786,2014,7,6,0,,,0,0,0,0,NA,0,0,NA
735787,2014,7,7,0,,,0,0,0,0,NA,0,0,NA
735788,2014,7,8,1,,,0.4,2.97072,2.77804,4.18902,NA,3.3817,11.6363971,NA
735789,2014,7,9,1,,,0,11.8656136,8.07173108,3.74144,NA,3.1451,3.74144,NA
735790,2014,7,10,1,,,16,15.8119555,15.4131289,14.3942498,NA,11.2719,0,NA
735791,2014,7,11,1,,,20.2,2.39268,2.6,3.98536,NA,3.59268,2.58536,NA
735792,2014,7,12,0,,,0,0,0,0.2,NA,0,0,NA
735793,2014,7,13,0,,,0,0,0,0,NA,0,0,NA
735794,2014,7,14,0,,,0,0,0,0,NA,0,0,NA
735795,2014,7,15,0,,,0,0,0,0,NA,0,0,NA
735796,2014,7,16,0,,,0,0,0,0,NA,0,0,NA
735797,2014,7,17,0,,,0,0,0,0,NA,0,0,NA
735798,2014,7,18,1,,,0,0,0,2,NA,3.15242786,0,NA
735799,2014,7,19,0,,,0,0.2,0,0,NA,0,0,NA
735800,2014,7,20,0,,,0,0,0,0,NA,0,0,NA
735801,2014,7,21,0,,,0,0,0,0,NA,0,0,NA
735802,2014,7,22,0,,,0,0,0,0,NA,0,0,NA
735803,2014,7,23,0,,,0,0,0,0,NA,0,0,NA
735804,2014,7,24,1,,,0,0,0,0,NA,0,6.53480666,NA
735805,2014,7,25,1,,,4.7,4.56069004,4.57279585,3.95608,NA,3.9634,0,NA
735806,2014,7,26,1,,,0,1.79268,1.59268,0.8,NA,1.2,0,NA
735807,2014,7,27,1,,,0.2,1.18536,1.8,2.3817,NA,1.79268,0,NA
735808,2014,7,28,1,,,1.3,0,0,1,NA,0.6,0,NA
735809,2014,7,29,0,,,0,0,0,0,NA,0,NA,NA
735810,2014,7,30,0,,,0,0,0,0,NA,0,NA,NA
735811,2014,7,31,0,,,0,0,0,0,NA,0,NA,NA
735812,2014,8,1,0,,,0,0.2,0,0,NA,0,0,NA
735813,2014,8,2,1,,,0,0,0,0,NA,0,18.3049402,NA
735814,2014,8,3,0,,,0,0,0,0,NA,0,NA,NA
735815,2014,8,4,0,,,0,0,0,0,NA,0,NA,NA
735816,2014,8,5,1,,,0.1,0.4,0.4,0.8,NA,1,NA,NA
735817,2014,8,6,0,,,0,0,0,0,NA,0,NA,NA
735818,2014,8,7,0,,,0,0,0,0,NA,0,NA,NA
735819,2014,8,8,0,,,0,0.8,0.6,0.6,NA,0.4,NA,NA
735820,2014,8,9,1,,,0.2,1,1,3,NA,1.8,NA,NA
735821,2014,8,10,0,,,0.1,0,0,0,NA,0,NA,NA
735822,2014,8,11,0,,,0,0,0,0,NA,0,NA,NA
735823,2014,8,12,0,,,0,0,0,0,NA,0,NA,NA
735824,2014,8,13,1,,,0,16.5868625,17.1634582,17.9655829,NA,18.930538,NA,NA
735825,2014,8,14,1,Deslizamento,Centro,23.4,1.19268,1.39268,1.39268,NA,1.2,NA,NA
735826,2014,8,15,0,,,0,0,0,0,NA,0,NA,NA
735827,2014,8,16,1,,,0,1.97894032,2.16706,4.52459963,NA,2.56397078,NA,NA
735828,2014,8,17,1,,,1.5,1.37804,1.38536,0.6,NA,1.19268,NA,NA
735829,2014,8,18,0,,,0.2,0,0,0,NA,0,NA,NA
735830,2014,8,19,0,,,0,0,0,0,NA,0,NA,NA
735831,2014,8,20,0,,,0,0,0,0,NA,0,NA,NA
735832,2014,8,21,0,,,0,0,0,0,NA,0,NA,NA
735833,2014,8,22,0,,,0,0,0,0,NA,0,NA,NA
735834,2014,8,23,0,,,0,0,0,0,NA,0,NA,NA
735835,2014,8,24,0,,,0,0,0,0,NA,0,NA,NA
735836,2014,8,25,0,,,0,0,0,0,NA,0,NA,NA
735837,2014,8,26,1,,,0,4.33494956,3.14737249,6.10746845,NA,7.09751169,NA,NA
735838,2014,8,27,1,,,5.5,2.59145363,3.99927731,0.4,NA,1.1817,NA,NA
735839,2014,8,28,1,,,3.4,4.76181936,3.75725823,2.19393475,NA,5.32111377,NA,NA
735840,2014,8,29,0,,,0,0,0,0,NA,0,NA,NA
735841,2014,8,30,0,,,0,0,0,0,NA,0,NA,NA
735842,2014,8,31,1,,,0,4.14514402,4.3422127,4.34188266,NA,5.32010258,NA,NA
735843,2014,9,1,1,,,0.2,8.46461873,7.67136378,7.07922,NA,6.87922,0,NA
735844,2014,9,2,0,,,0,0,0,0,NA,0,0,NA
735845,2014,9,3,1,,,17.6,15.546608,15.7433696,20.4544272,NA,18.6944569,0,NA
735846,2014,9,4,1,,,3.5,5.38536,7.13778,8.74876,NA,7.75608,0,NA
735847,2014,9,5,0,,,0.1,0,0,0,NA,0,0,NA
735848,2014,9,6,0,,,0,0,0,0,NA,0,0,NA
735849,2014,9,7,0,,,0,0,0,0,NA,0,0,NA
735850,2014,9,8,0,,,0,0,0,0,NA,0,0,NA
735851,2014,9,9,0,,,0,0,0,0,NA,0,0,NA
735852,2014,9,10,0,,,0,0,0,0,NA,0,0,NA
735853,2014,9,11,0,,,0,0,0,0,NA,0,0,NA
735854,2014,9,12,1,,,0,0,0,0,NA,0,8.49444826,NA
735855,2014,9,13,1,,,0,0,0,0,NA,0,10.8249742,NA
735856,2014,9,14,0,,,0,0,0,0,NA,0,0,NA
735857,2014,9,15,1,,,0,0,0.2,1.17804,NA,0.39268,0,NA
735858,2014,9,16,0,,,0,0.2,0,0,NA,0,0,NA
735859,2014,9,17,0,,,0,0,0,0,NA,0,0,NA
735860,2014,9,18,0,,,0,0,0,0,NA,0,0,NA
735861,2014,9,19,1,,,0,6.50405685,7.0940169,9.07665765,NA,8.3268,0,NA
735862,2014,9,20,1,,,0.1,2.79268,2.57804,2.4,NA,2.2,0,NA
735863,2014,9,21,1,,,6.4,10.6423708,10.6466349,7.29334695,NA,13.26824,0,NA
735864,2014,9,22,0,,,0.5,0,0,0,NA,0,0,NA
735865,2014,9,23,1,,,0,0,0,0,NA,0,35.98908,NA
735866,2014,9,24,0,,,0,0,0,0,NA,0,NA,NA
